Unknown Number,Gene ID,Gene Type,LogFC,AveExpr,Gene Stable ID Ver,Gene name,Gene Type,Gene Start,Gene End
89, ENSG00000260179.1, lincRNA, -0.0239467857815285, 5.13746544862484, ENSG00000260179.1,,lncRNA,1249777,1251334,
18758, ENSG00000217130.1, processed_pseudogene, -0.00957300978045405, 3.72964777530897, ENSG00000217130.1,,processed_pseudogene,34744176,34744673,
9644, ENSG00000265028.1, miRNA, -0.0116935926675766, 8.11058939037388, ENSG00000265028.1,,miRNA,24521362,24521435,
13257, ENSG00000252890.1, snRNA, 0.0117000961391956, 7.60578958100294, ENSG00000252890.1,RNU6-699P,snRNA,66897262,66897371,"RNA, U6 small nuclear 699,
15651, ENSG00000223003.1, rRNA_pseudogene, -0.00433940099809725, 6.56494151883895, ENSG00000223003.1,RNA5SP184,rRNA_pseudogene,56146739,56146846,"RNA,
17292, ENSG00000253155.1, processed_pseudogene, -0.0195190459170374, 4.41958333276906, ENSG00000253155.1,,processed_pseudogene,157422439,157422873,
11416, ENSG00000249417.1, antisense, -0.0306071476066362, 4.87567998612443, ENSG00000249417.1,,lncRNA,141267353,141367137,"novel transcript,
180, ENSG00000283572.1, miRNA, 0.0348649413996062, 5.01289151389975, ENSG00000283572.1,MIR4251,miRNA,3127975,3128035,
4672, ENSG00000234863.1, processed_pseudogene, 0.00483520142617333, 3.6364890556992, ENSG00000234863.1,,processed_pseudogene,220455154,220455312,
12515, ENSG00000248221.1, sense_intronic, -0.0208789288990861, 6.41514233864023, ENSG00000248221.1,STX18-IT1,lncRNA,4476121,4481700,
4075, ENSG00000207080.2, misc_RNA, 0.00372219193769655, 4.36010419540013, ENSG00000207080.2,Y_RNA,misc_RNA,184315658,184315765,
13223, ENSG00000250249.2, processed_pseudogene, 0.00299428415075176, 2.50006071719345, ENSG00000250249.2,,processed_pseudogene,62291562,62292337,
1268, ENSG00000228477.1, processed_pseudogene, 0.0214892412720486, 4.17190156285558, ENSG00000228477.1,,processed_pseudogene,39962680,39963404,
12527, ENSG00000082929.8, processed_transcript, -0.0119833005403198, 4.14572777210829, ENSG00000082929.8,LINC01587,lncRNA,5524569,5527801,
5896, ENSG00000233752.1, processed_pseudogene, -0.000462039042516271, 1.78098629340842, ENSG00000233752.1,RPL21P36,processed_pseudogene,36299388,36299830,
1097, ENSG00000222112.1, misc_RNA, 0.000488627128487097, 6.82937077063971, ENSG00000222112.1,RN7SKP16,misc_RNA,33336566,33336864,
7057, ENSG00000273306.1, antisense, 0.000388431743636685, 2.00038599434123, ENSG00000273306.1,,lncRNA,99405218,99405843,
1002, ENSG00000266210.2, misc_RNA, 0.00440414753835024, 6.82479680163824, ENSG00000266210.2,RN7SL371P,misc_RNA,30918469,30918735,"RNA, 7SL, cytoplasmic 371,
2531, ENSG00000235526.1, antisense, -0.0181284605138311, 6.54038928548295, ENSG00000235526.1,,lncRNA,110177643,110178719,
306, ENSG00000265141.2, misc_RNA, 0.00138585052413509, 3.23670365627347, ENSG00000265141.2,RN7SL451P,misc_RNA,8979576,8979874,"RNA, 7SL, cytoplasmic 451,
8705, ENSG00000240286.1, processed_pseudogene, 0.000365832725720088, 1.82141556692531, ENSG00000240286.1,MEAF6P1,processed_pseudogene,209178804,209182018,
5339, ENSG00000231173.1, lincRNA, 0.00136772994487603, 9.05736254067088, ENSG00000231173.1,,lncRNA,741977,749856,
17865, ENSG00000236336.1, antisense, 0.0286456760254043, 9.25532706781297, ENSG00000236336.1,CDYL-AS1,lncRNA,4774526,4775408,
14234, ENSG00000249661.1, processed_pseudogene, -0.000890515957316463, 4.4325737901635, ENSG00000249661.1,TNRC18P1,processed_pseudogene,140641840,140645489,
1751, ENSG00000235038.1, lincRNA, -0.0169004399164676, 3.5373037923368, ENSG00000235038.1,,lncRNA,58060139,58080274,
15345, ENSG00000249142.1, processed_pseudogene, 0.0106146159926453, 3.28249680412289, ENSG00000249142.1,,processed_pseudogene,32522758,32523865,
12083, ENSG00000272922.1, lincRNA, -0.0111621788731728, 2.90780718307082, ENSG00000272922.1,,lncRNA,184742818,184743284,
17356, ENSG00000253687.1, antisense, -0.022310773371971, 3.5403895798984, ENSG00000253687.1,,lncRNA,160613873,160639183,
14427, ENSG00000200350.1, snRNA, 0.013267749575818, 4.9463538554523, ENSG00000200350.1,RNU6-1285P,snRNA,154543933,154544037,"RNA, U6 small nuclear 1285,
2297, ENSG00000223675.1, lincRNA, -0.0177521787088404, 4.83951784656884, ENSG00000223675.1,,lncRNA,94585556,94592297,
17380, ENSG00000271679.1, processed_pseudogene, 0.0166788349331334, 7.06177720082341, ENSG00000271679.1,LSM1P2,processed_pseudogene,163887506,163887827,"LSM1 homolog,
2557, ENSG00000232811.1, antisense, 0.0124123595457508, 6.11900749640412, ENSG00000232811.1,,lncRNA,110943467,110952848,
12016, ENSG00000273261.1, antisense, 0.00373952401811918, 4.25821782478583, ENSG00000273261.1,,lncRNA,182921240,182921938,"novel transcript,
11071, ENSG00000240622.1, processed_pseudogene, 0.000215863785404205, 2.23708536636241, ENSG00000240622.1,RPL7P15,processed_pseudogene,124151960,124153063,
15047, ENSG00000279002.1, TEC, 0.00248293318286711, 1.71666471514641, ENSG00000279002.1,,TEC,8659764,8660059,
2582, ENSG00000199890.1, misc_RNA, 0.000747668392390647, 2.86893766916348, ENSG00000199890.1,Y_RNA,misc_RNA,111446798,111446908,
12349, ENSG00000249626.1, processed_pseudogene, 0.0236064979374755, 5.97906752404165, ENSG00000249626.1,,processed_pseudogene,197634315,197635811,"protein phosphatase 4,
9610, ENSG00000231304.2, processed_transcript, 0.00793353606342688, 4.11463017748292, ENSG00000231304.2,SGO1-AS1,lncRNA,20174244,21145967,
12829, ENSG00000249699.1, lincRNA, -0.0206502545082517, 4.57482194888561, ENSG00000249699.1,LINC02261,lncRNA,27217479,27282225,
11886, ENSG00000237645.1, processed_pseudogene, 0.000823916523021591, 1.23637740844237, ENSG00000237645.1,,processed_pseudogene,173644231,173644711,
10909, ENSG00000265253.1, miRNA, 0.0135438501965295, 3.49971889270482, ENSG00000265253.1,MIR4446,miRNA,113594876,113594942,
11807, ENSG00000213178.3, processed_pseudogene, 0.0132153209324013, 5.66152381780884, ENSG00000213178.3,RPL22P1,processed_pseudogene,169483671,169484080,
14762, ENSG00000251878.1, snoRNA, -0.000756426830401338, 5.18381024059062, ENSG00000251878.1,SNORD79,snoRNA,184431966,184432049,
15519, ENSG00000249888.1, processed_pseudogene, 0.0217685828703089, 4.68911858102634, ENSG00000249888.1,,processed_pseudogene,43225506,43225813,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex,
7521, ENSG00000204460.3, lincRNA, -0.00570699054046076, 6.63016804932289, ENSG00000204460.3,LINC01854,lncRNA,129242173,129273848,
10752, ENSG00000241738.1, processed_pseudogene, 0.000761554800403055, 5.80775133535068, ENSG00000241738.1,ZNF90P1,processed_pseudogene,101357292,101359242,
7675, ENSG00000233729.1, antisense, -0.00140364137352737, 6.436009624527, ENSG00000233729.1,NCKAP5-AS1,lncRNA,132915557,132931494,
14977, ENSG00000248311.1, lincRNA, 0.0142363007518249, 3.36074897437383, ENSG00000248311.1,,lncRNA,4775476,4805769,
10389, ENSG00000226360.5, processed_pseudogene, -0.029916138795991, 4.9044156677224, ENSG00000226360.5,RPL10AP6,processed_pseudogene,61742455,61743106,
1558, ENSG00000237337.1, antisense, 0.0273639974471682, 6.20626595468441, ENSG00000237337.1,ELAVL4-AS1,lncRNA,50174306,50175868,
4488, ENSG00000284214.1, miRNA, -0.00206074522228946, 4.4058294871714, ENSG00000284214.1,MIR29C,miRNA,207801852,207801939,
15611, ENSG00000249016.1, lincRNA, 0.0101927644319019, 4.71893612523979, ENSG00000249016.1,,lncRNA,54956235,54957846,
15215, ENSG00000276764.1, misc_RNA, -0.0118181704453482, 4.23595893279968, ENSG00000276764.1,Metazoa_SRP,misc_RNA,18958147,18958413,
10929, ENSG00000240487.1, processed_pseudogene, -0.0141825164002119, 3.99298362337852, ENSG00000240487.1,FAM214BP1,processed_pseudogene,114231398,114233021,
15150, ENSG00000248403.1, processed_pseudogene, -0.0247186051090939, 5.52420948697222, ENSG00000248403.1,NACAP6,processed_pseudogene,16192088,16192709,
18612, ENSG00000284446.1, miRNA, -0.0119458300670643, 4.22680447157877, ENSG00000284446.1,MIR1236,miRNA,31956839,31956940,
4835, ENSG00000227625.2, processed_pseudogene, 0.020390661449136, 3.93214750369772, ENSG00000227625.2,,processed_pseudogene,228134785,228134992,
5712, ENSG00000231655.1, processed_pseudogene, -0.0168431909130996, 2.54277449569159, ENSG00000231655.1,EMP2P1,processed_pseudogene,26140263,26141264,
8514, ENSG00000232133.1, processed_pseudogene, -0.00858986599937606, 6.7729594909753, ENSG00000232133.1,IMPDH1P10,processed_pseudogene,201137516,201140027,
9067, ENSG00000206885.1, snoRNA, 0.0055061268225775, 5.26886911143601, ENSG00000206885.1,SNORA75,snoRNA,231455800,231455936,"small nucleolar RNA,
1458, ENSG00000280836.1, pseudogene, -0.0238472089941561, 4.90084669910413, ENSG00000280836.1,,pseudogene,45581219,45581321,
17577, ENSG00000266329.1, miRNA, -0.024700955813909, 4.24676616044706, ENSG00000266329.1,MIR4281,miRNA,176629439,176629500,
14524, ENSG00000248396.1, processed_pseudogene, 0.0295816171673207, 4.40368750377771, ENSG00000248396.1,TOMM22P4,processed_pseudogene,162521682,162522041,
18875, ENSG00000235033.7, antisense, -0.0129993794468232, 7.42689933662453, ENSG00000235033.7,DAAM2-AS1,lncRNA,39881804,39900071,
13288, ENSG00000248122.1, processed_pseudogene, 0.00302482611364709, 3.02325769334312, ENSG00000248122.1,APOOP4,processed_pseudogene,68304343,68304939,
8642, ENSG00000228577.1, antisense, -0.00456128144962269, 3.78183307901199, ENSG00000228577.1,,lncRNA,206606497,206609812,
4641, ENSG00000226693.1, processed_pseudogene, 0.00505483671333839, 6.17123406285459, ENSG00000226693.1,NXNP1,processed_pseudogene,218881600,218882650,
4102, ENSG00000261024.7, transcribed_processed_pseudogene, 0.00655709224481592, 3.5699763811931, ENSG00000261024.7,GS1-279B7.1,transcribed_processed_pseudogene,185321157,185335039,
13114, ENSG00000229585.4, processed_pseudogene, -0.0150605235102767, 5.86852920812784, ENSG00000229585.4,RPL21P44,processed_pseudogene,53986587,53987058,
558, ENSG00000271732.1, lincRNA, -0.0337352011537892, 5.7063139182404, ENSG00000271732.1,,lncRNA,16617391,16617729,
1903, ENSG00000242482.3, misc_RNA, 0.0298750985215562, 4.89291028869425, ENSG00000242482.3,RN7SL392P,misc_RNA,67656831,67657129,"RNA, 7SL, cytoplasmic 392,
10795, ENSG00000242214.1, unprocessed_pseudogene, 0.0111795512196111, 6.60166843577298, ENSG00000242214.1,MTND3P6,unprocessed_pseudogene,106896483,106896821,
2315, ENSG00000237954.7, lincRNA, 0.020453504951103, 4.93111239155797, ENSG00000237954.7,,lncRNA,95356229,95381000,
9708, ENSG00000213854.3, processed_pseudogene, -0.0040598512373299, 5.7052216245554, ENSG00000213854.3,CNN2P6,processed_pseudogene,31181751,31182650,
273, ENSG00000270330.1, processed_pseudogene, -0.00597676374262933, 4.04144226138113, ENSG00000270330.1,,processed_pseudogene,7942372,7942726,
8079, ENSG00000128692.8, processed_pseudogene, -0.000164880081937947, -1.13837276675864, ENSG00000128692.8,EIF2S2P4,processed_pseudogene,170751805,170752788,
10610, ENSG00000243915.1, processed_pseudogene, 0.0017910267741124, 6.80569895148127, ENSG00000243915.1,THAP12P2,processed_pseudogene,86012561,86015120,
1089, ENSG00000279179.1, TEC, 0.000410935902746692, 4.59763289679878, ENSG00000279179.1,,TEC,33162851,33166298,
8395, ENSG00000274845.1, misc_RNA, -0.000154582669234174, 0.60698821993514, ENSG00000274845.1,,misc_RNA,191682452,191682633,
10382, ENSG00000281426.1, miRNA, 0.0123969436794661, 3.24919500576987, ENSG00000281426.1,MIR548BB,miRNA,60617805,60617870,
17627, ENSG00000175325.2, protein_coding, 0.0291293208081819, 4.87451669410583, ENSG00000175325.2,PROP1,protein_coding,177992235,177996242,
14713, ENSG00000248770.1, unprocessed_pseudogene, 0.00801862477911677, 3.54351850315705, ENSG00000248770.1,,unprocessed_pseudogene,181237358,181237564,
10340, ENSG00000202428.1, snRNA, -0.00783955585409405, 6.53608668778795, ENSG00000202428.1,RNU6-108P,snRNA,57536252,57536358,"RNA, U6 small nuclear 108,
9049, ENSG00000283164.1, antisense, -0.0197630294153503, 6.40600595223303, ENSG00000283164.1,,lncRNA,230924567,230929919,"novel transcript,
7199, ENSG00000261209.1, unprocessed_pseudogene, -0.00800284138659806, 4.19895232652377, ENSG00000261209.1,SULT1C2P2,unprocessed_pseudogene,108317725,108318611,"sulfotransferase family, cytosolic, 1C,
3920, ENSG00000233946.2, processed_pseudogene, 0.00486313837714418, 4.56297383920962, ENSG00000233946.2,RPS29P4,processed_pseudogene,175297080,175297240,
18411, ENSG00000213880.3, processed_pseudogene, -0.0120261642951967, 4.16024786377878, ENSG00000213880.3,RPL7AP7,processed_pseudogene,29803195,29803991,
7614, ENSG00000233285.1, unprocessed_pseudogene, -0.0117603298151415, 6.80034115542419, ENSG00000233285.1,MTCYBP10,unprocessed_pseudogene,131369062,131369711,
15241, ENSG00000206912.1, misc_RNA, -0.0115056627945513, 6.6624876413337, ENSG00000206912.1,Y_RNA,misc_RNA,23299155,23299262,
1273, ENSG00000207508.1, snRNA, -0.0235586301316098, 6.31804689263244, ENSG00000207508.1,RNU6-1237P,snRNA,40177843,40177949,"RNA, U6 small nuclear 1237,
13664, ENSG00000274238.1, antisense, 0.0115515081577119, 5.83582798065459, ENSG00000274238.1,,lncRNA,89743792,89744305,"novel transcript,
12827, ENSG00000251080.1, lincRNA, 0.0337943538847695, 6.13996666237789, ENSG00000251080.1,,lncRNA,27133996,27140051,
14303, ENSG00000201314.1, misc_RNA, -0.00501998705378147, 9.03193080375186, ENSG00000201314.1,Y_RNA,misc_RNA,145958128,145958240,
16662, ENSG00000273217.1, protein_coding, -0.0214962916089138, 3.76188864886616, ENSG00000273217.1,,protein_coding,131425891,131796983,
7922, ENSG00000212410.1, snRNA, -0.0297325892074439, 4.29465065894654, ENSG00000212410.1,RNU6-932P,snRNA,157985789,157985894,"RNA, U6 small nuclear 932,
4482, ENSG00000226289.1, unprocessed_pseudogene, 0.0029848901226624, 8.43574931697954, ENSG00000226289.1,CDCA4P3,unprocessed_pseudogene,207658454,207659142,
1928, ENSG00000235446.2, lincRNA, -0.0308815542397467, 4.91563567012567, ENSG00000235446.2,LINC02791,lncRNA,69215835,69249477,
18010, ENSG00000220868.2, processed_pseudogene, -0.0171401558315772, 4.57291678578166, ENSG00000220868.2,MRPL35P1,processed_pseudogene,13949095,13949666,
8736, ENSG00000266354.1, miRNA, 0.00446676949280805, 3.66465678925615, ENSG00000266354.1,MIR4776-1,miRNA,212926257,212926336,
18292, ENSG00000124657.1, protein_coding, 0.0199947705052682, 4.60959060993962, ENSG00000124657.1,OR2B6,protein_coding,27957241,27958182,
18301, ENSG00000272009.1, antisense, 0.0276627624180112, 4.07513943419067, ENSG00000272009.1,,lncRNA,28078792,28081130,"novel transcript,
8244, ENSG00000238082.1, processed_pseudogene, -0.00216693129434127, 5.56920371402124, ENSG00000238082.1,NUDCP2,processed_pseudogene,178454716,178455428,
5565, ENSG00000232444.1, lincRNA, -0.00469159516041532, 7.02111661934999, ENSG00000232444.1,,lncRNA,16316324,16319566,
9378, ENSG00000226022.1, lincRNA, 0.015139241847095, 6.62794906664459, ENSG00000226022.1,,lncRNA,6148484,6365885,
12503, ENSG00000248669.1, processed_pseudogene, -0.00236682611582495, 1.98382869673475, ENSG00000248669.1,,processed_pseudogene,4117925,4118284,
4814, ENSG00000227711.3, unprocessed_pseudogene, -0.0078126247965459, 6.57702550839408, ENSG00000227711.3,,unprocessed_pseudogene,227509028,227510618,"FAM166A,
16086, ENSG00000251374.1, processed_pseudogene, -0.00736655957226149, 7.05329959949411, ENSG00000251374.1,,processed_pseudogene,82265157,82265259,
599, ENSG00000284653.1, lincRNA, -0.0239384318804979, 4.92591278704971, ENSG00000284653.1,,lncRNA,18015712,18045612,
12654, ENSG00000251296.1, processed_pseudogene, -0.0118932720341097, 6.13139146008687, ENSG00000251296.1,,processed_pseudogene,10167159,10167765,
918, ENSG00000230833.1, processed_pseudogene, 0.00226692518768156, 3.62663836565057, ENSG00000230833.1,RPEP3,processed_pseudogene,27739954,27740629,
17519, ENSG00000253244.1, antisense, 0.0220101585995728, 3.45787782229234, ENSG00000253244.1,,lncRNA,174056060,174056585,
11650, ENSG00000284952.1, protein_coding, -0.000228070816859772, 0.95687954096478, ENSG00000284952.1,,protein_coding,155763043,155854442,
2780, ENSG00000273727.1, snRNA, -0.000276788866780205, 5.75694643052682, ENSG00000273727.1,U1,snRNA,120354987,120355148,
2826, ENSG00000207349.1, snRNA, -0.011823623171929, 3.59594182961403, ENSG00000207349.1,RNVU1-17,snRNA,143699456,143699619,"RNA,
13910, ENSG00000243280.2, processed_pseudogene, -0.000554317816921135, 3.20000226189527, ENSG00000243280.2,,processed_pseudogene,112171215,112171527,
5699, ENSG00000224220.1, antisense, -0.00588952972851096, 5.60949748754147, ENSG00000224220.1,DTNB-AS1,lncRNA,25421117,25427643,
2223, ENSG00000229067.1, processed_pseudogene, 0.00672338190720235, 6.93489742883515, ENSG00000229067.1,,processed_pseudogene,91600171,91600321,
10420, ENSG00000241111.1, antisense, 0.000159500501035736, 6.5721367581928, ENSG00000241111.1,PRICKLE2-AS1,lncRNA,64067964,64103131,
8997, ENSG00000284725.1, protein_coding, -0.0184468708118647, 2.82311189540104, ENSG00000284725.1,SCYGR6,protein_coding,227724440,227724757,
14203, ENSG00000206722.1, snRNA, -0.017523703061476, 3.06621972846273, ENSG00000206722.1,RNU6-1074P,snRNA,139256657,139256760,"RNA, U6 small nuclear 1074,
2042, ENSG00000213560.4, processed_pseudogene, -0.0142707764719154, 6.6262364995987, ENSG00000213560.4,,processed_pseudogene,78091499,78092054,"signal sequence receptor,
9665, ENSG00000230465.1, processed_pseudogene, 0.000365165988352117, 3.3424729141446, ENSG00000230465.1,VENTXP4,processed_pseudogene,26346681,26347638,
3995, ENSG00000264916.2, misc_RNA, -0.00195307906778802, 5.05160121373962, ENSG00000264916.2,RN7SL230P,misc_RNA,179900262,179900564,"RNA, 7SL, cytoplasmic 230,
6479, ENSG00000233870.1, unprocessed_pseudogene, -0.00314280723394215, 3.31798561443772, ENSG00000233870.1,,unprocessed_pseudogene,71178587,71178773,
134, ENSG00000268575.1, processed_transcript, -0.00487901763813575, 4.27343573981089, ENSG00000268575.1,,lncRNA,1702736,1737688,"novel transcript,
147, ENSG00000271806.1, antisense, 0.00336116402809219, 1.72743723708512, ENSG00000271806.1,,lncRNA,2141084,2145279,"novel transcript,
13602, ENSG00000250202.2, processed_pseudogene, -0.00392559479699913, 6.96004421562904, ENSG00000250202.2,,processed_pseudogene,86876338,86876652,
8404, ENSG00000226242.1, processed_pseudogene, -0.0329285072006698, 4.61491438713574, ENSG00000226242.1,RPS17P8,processed_pseudogene,192774082,192774416,
12076, ENSG00000283625.1, unprocessed_pseudogene, -0.00191515503160092, 5.73910303147437, ENSG00000283625.1,,unprocessed_pseudogene,184499484,184500370,
13790, ENSG00000249283.3, processed_pseudogene, -0.00260029222250481, 5.46630351272125, ENSG00000249283.3,ACTR3BP4,processed_pseudogene,102961956,102963327,
13869, ENSG00000248785.1, processed_pseudogene, -0.0154337731584703, 5.19452664501029, ENSG00000248785.1,HIGD1AP14,processed_pseudogene,109673843,109674124,
18037, ENSG00000218073.1, processed_pseudogene, 0.00786209884809891, 5.42351308582112, ENSG00000218073.1,,processed_pseudogene,16160926,16161411,"PERP,
1460, ENSG00000281112.1, pseudogene, -0.00604351108339808, 6.93618149618489, ENSG00000281112.1,,pseudogene,45592722,45592814,
15659, ENSG00000226221.1, processed_pseudogene, 0.0333987137803856, 4.08023465765205, ENSG00000226221.1,RPL26P19,processed_pseudogene,56504635,56505072,
7297, ENSG00000232277.1, processed_pseudogene, 0.0180708599232051, 3.56889515149334, ENSG00000232277.1,SLC30A6P1,processed_pseudogene,111952144,111952671,
12999, ENSG00000248143.1, lincRNA, -0.0353437823236684, 4.5964513969841, ENSG00000248143.1,LINC02383,lncRNA,43457527,43492543,
14268, ENSG00000250345.2, processed_pseudogene, 0.0108609427192783, 7.08100797839715, ENSG00000250345.2,,processed_pseudogene,143760399,143762093,
1892, ENSG00000275678.1, sense_intronic, -0.0247423187605616, 4.98603024298475, ENSG00000275678.1,,lncRNA,67121605,67123956,"novel transcript,
